sample,Noncoding,alpha_IIIa_secreted_candidate,alpha_IIIb,alpha_IIIc,alpha_IIIc_truncated,alpha_truncated,beta_IIIa_secreted_candidate,beta_IIIb,beta_IIIc,dominant_negative_candidate,ultrashort_truncated
CDS-5ru57Y,0.14742,0.0,0.01548,0.055389,0.0,0.0,0.0,0.0,0.039585,0.0,0.0
CDS-5tqaZM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-5uT0B7,0.05146,0.0,0.0,0.099549,0.0,0.0,0.0,0.0,0.08863,0.0,0.0
CDS-5x4be7,1.033987,0.0,0.0,0.48862,0.0,0.0,0.0,0.751737,0.367045,0.0,0.0
CDS-5xsctH,0.924858,0.0,0.0,1.9550830000000001,0.0,0.0,0.0,0.0,0.987704,0.027241,0.077642
CDS-5yMpMQ,1.719353,0.0,0.0,2.091076,0.0,0.0,0.0,0.0,0.93366,0.0,0.0
CDS-612ZMw,1.070662,0.0,0.0,0.261771,0.0,0.0,0.0,0.499286,0.0,0.0,0.0
CDS-61fP5C,13.167619,0.0,0.0,5.541595999999999,0.0,0.0,0.0,0.410694,4.3594539999999995,0.0,0.0
CDS-61pc6D,0.004808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-62ydKP,1.065505,0.0,0.0,0.376492,0.0,0.0,0.0,0.521516,0.0,0.0,0.0
CDS-63DGWV,7.957375,0.0,0.0,6.8575859999999995,0.0,0.0,0.0,6.779104,5.543443,0.0,0.104993
CDS-63ltLu,14.34803,0.0,0.0,11.598046,0.0,0.067366,0.0,9.879551,10.905014000000001,0.02772,0.8579490000000001
CDS-65iYzF,0.106772,0.0,0.0,0.089204,0.0,0.0,0.0,0.0,0.086906,0.0,0.0
CDS-66SxCm,11.353645,0.0,0.0,7.266513,0.0,0.0,0.0,0.0,0.125911,0.0,0.0
CDS-6AtwZF,2.588271,0.0,0.0,0.460458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-6CgTkm,215.612516,0.0,0.030209,87.470391,0.041964,0.0,0.0,14.693896,32.227932,0.0,13.901406999999999
CDS-6DZA9d,2.486425,0.0,0.0,3.611805,0.0,0.0,0.0,0.0,0.422964,0.0,0.0
CDS-6FXzOd,1.646515,0.0,0.0,0.339951,0.0,0.0,0.0,0.200814,0.071747,0.0,0.0
CDS-6GTnqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-6HLVzC,5.344021,0.0,0.010515,0.975951,0.0,0.0,0.0,1.267789,0.460577,0.0,0.0
CDS-6HvdTP,1.272832,0.0,0.0,2.266872,0.0,0.0,0.0,0.0,0.274073,0.0,0.0
CDS-6LCkXL,35.334756999999996,0.0,0.0,14.646355,0.0,0.0,0.0,0.0,4.27008,0.0,3.412672
CDS-6OC8e8,0.275428,0.0,0.0,0.185189,0.0,0.0,0.0,0.0,0.102358,0.0,0.0
CDS-6PhUnJ,29.909001,0.0,0.0,14.074989,0.038745,0.093914,0.0,25.948865,39.089656000000005,0.0,8.188137000000001
CDS-6Pt11K,12.380081,0.0,0.0,5.910875,0.0,0.0,0.0,0.251554,2.451365,0.0,0.0
CDS-6TR3gi,0.363161,0.0,0.0,0.0,0.166054,0.0,0.0,0.0,0.161184,0.0,0.0
CDS-6Ti4ul,5.298218,0.0,0.0,3.058159,0.0,0.0,0.0,0.179671,0.0,0.0,0.0
CDS-6VYorR,15.174524,0.0,0.0,7.008177000000001,0.05529,0.0,0.0,1.646241,10.671090999999999,0.0,1.119536
CDS-6Y60zL,161.006415,0.0,0.0,86.357881,0.630072,0.0,0.0,8.098906,58.202574000000006,0.09669,6.623615
CDS-6ZPVjG,0.185875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-6aGnCl,122.942523,0.0,0.0,55.820379,0.440362,0.0,0.0,2.577274,5.45022,0.0,0.227014
CDS-6dGbTE,5.152559,0.0,0.0,1.409522,0.0,0.0,0.0,0.285467,1.344308,0.0,0.0
CDS-6dN5Uq,275.600672,0.0,0.0,105.60578400000001,0.419713,0.0,0.0,12.651156,35.854142,0.0,2.720431
CDS-6dPoX7,38.499292000000004,0.0,0.0,13.39836,0.040201,0.0,0.0,24.327029,42.827382,0.102039,5.677852
CDS-6eZxeR,54.838354,0.0,0.0,15.776054,0.255519,0.0,0.0,2.013734,17.179723,0.056724,4.421305
CDS-6fGMy2,0.275884,0.0,0.0,0.178032,0.0,0.0,0.0,0.343306,0.0,0.0,0.0
CDS-6fYuNf,29.29722,0.0,0.0,9.567345,0.025953,0.0,0.0,0.0,13.938702000000001,0.058957,1.056173
CDS-6gieGx,4.033999000000001,0.0,0.0,1.057815,0.018952,0.0,0.0,0.367791,1.815127,0.0,0.0
CDS-6i5BUw,12.262791,0.0,0.0,8.529518,0.051264,0.0,0.0,6.913958,20.878935,0.0,0.685261
CDS-6j8x9D,8.126227,0.0,0.0,4.4419059999999995,0.0,0.0,0.0,0.192593,0.171756,0.0,0.0
CDS-6jFNlv,13.851552,0.0,0.0,7.615196999999999,0.0,0.0,0.0,1.608903,1.039347,0.0,3.461722
CDS-6mIgt4,19.707743,0.0,0.0,10.064332,0.157083,0.0,0.0,0.0,0.0,0.0,0.0
CDS-6mRinm,5.403854,0.0,0.025815,5.035965,0.0,0.0,0.0,3.276703,2.396464,0.0,0.0
CDS-6nOE20,0.0,0.0,0.0,0.023735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-6rKXzr,2.015001,0.0,0.0,0.6834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-6sVI8a,12.70012,0.0,0.0,6.761027,0.0,0.0,0.0,0.580222,11.379099,0.0,0.572359
CDS-6tvDwT,0.362186,0.0,0.013824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-6wfn2V,1.103021,0.0,0.0,0.469564,0.0,0.0,0.0,0.0,0.386233,0.0,0.0
CDS-70vMGD,0.896745,0.0,0.0,0.391291,0.0,0.0,0.0,0.666622,0.0,0.0,0.0
CDS-71sVuS,23.113674,0.0,0.0,7.971446,0.0,0.0,0.0,0.0,0.026644,0.0,0.0
CDS-75FCzg,53.427131,0.0,0.0,31.577173,0.204775,0.0,0.0,1.632687,24.52972,0.045649,0.696233
CDS-76cHAL,49.940161,0.0,0.0,26.064823999999998,0.085761,0.0,4.224613,1.345586,16.278296,0.0,9.818508
CDS-77cKIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-79BRIc,11.531551,0.0,0.0,4.302643,0.0,0.0,0.0,0.578127,2.785691,0.0,0.0
CDS-79iHx6,0.117548,0.0,0.0,0.035723,0.0,0.0,0.0,0.0,0.0,0.0,0.089069
CDS-7DFZzv,0.049807000000000004,0.0,0.054782,0.07993199999999999,0.0,0.0,0.0,0.0,0.116225,0.0,0.0
CDS-7EecaD,1.9081599999999999,0.0,0.0,1.619363,0.0,0.0,0.0,0.0,0.8783209999999999,0.0,0.0
CDS-7K3Thj,2.63496,0.0,0.0,0.960071,0.12819,0.0,0.0,2.074805,0.260781,0.0,0.189942
CDS-7NtJpp,50.48983,0.0,0.0,17.048097,0.038918,0.0,0.0,16.029445,40.235308,0.0,1.430164
CDS-7OXq5c,3.32923,0.0,0.0,1.475553,0.0,0.0,0.0,0.259908,0.822705,0.0,0.0
CDS-7PH8dj,82.38046800000001,0.0,0.0,32.475867,0.098377,0.0,0.0,1.456376,41.719383,0.035649,9.368182000000001
CDS-7S8kIh,21.110191,0.0,0.0,6.02098,0.035984,0.0,0.0,11.368312,18.820793000000002,0.0,0.25769600000000004
CDS-7X7vNY,46.327611,0.0,0.0,23.355609,0.0,0.0,0.0,0.0,1.569376,0.0,0.0
CDS-7XCLzj,43.673665,0.0,0.0,9.439624,0.0,0.0,0.0,29.283222,32.570181000000005,0.0,0.567804
CDS-7XEN4H,123.054433,0.0,0.032764,37.750822,0.468736,0.0,0.0,5.877113,8.542662,0.0,0.667601
CDS-7XjKNt,0.898126,0.0,0.0,1.7797290000000001,0.0,0.0,0.0,0.0,3.428864,0.0,0.0
CDS-7YiRkq,14.343756,0.0,0.0,14.644778,0.0,0.0,0.0,0.0,2.909414,0.046665,0.0
CDS-7eg7E7,22.413072,0.0,0.0,23.188669,0.0,0.0,0.0,0.0,2.681312,0.0,0.0
CDS-7esiXb,55.75722,0.0,0.0,23.039671000000002,0.167984,0.0,0.0,0.0,22.958453000000002,0.0,4.234084
CDS-7fJp1N,0.109603,0.0,0.0,0.061049,0.0,0.0,0.0,0.0,0.075632,0.0,0.0
CDS-7fm9Do,8.584842,0.0,0.0,3.447853,0.0,0.0,0.0,0.0,0.824319,0.0,0.0
CDS-7iGWlL,0.30404200000000003,0.0,0.0,0.17655099999999999,0.0,0.0,0.0,0.0,0.097446,0.0,0.0
CDS-7iUvRT,53.88557,0.0,0.0,55.491277,0.57535,0.0,0.0,0.0,1.04043,0.0,0.109264
CDS-7iXVya,51.733418,0.0,0.0,19.799643,0.026287,0.0,0.0,2.838228,12.348201,0.0,7.218756
CDS-7kOtSS,29.639641000000005,0.0,0.0,10.438508,0.0,0.0,5.633756,0.411327,10.328179,0.0,5.4383
CDS-7ksuet,43.485451,0.079409,0.0,28.322824999999998,0.256093,0.117658,7.86964,1.637112,6.254937,0.0,0.5230170000000001
CDS-7kwOJN,0.022143,0.0,0.0,0.007597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-7pOtWh,6.280221,0.0,0.0,2.229571,0.0,0.0,0.0,0.351474,0.999899,0.0,0.699992
CDS-7s4Blg,8.941422,0.0,0.0,6.996522,0.042414,0.0,0.0,0.0,0.042529,0.0,0.0
CDS-7vWhL1,20.355475,0.0,0.0,10.899803999999998,0.0,0.0,0.0,2.071769,5.025109,0.0,0.309527
CDS-7w01aL,25.665979,0.0,0.0,4.649891000000001,0.0,0.0,0.0,1.524071,4.754167,0.0,6.034401
CDS-81mnjv,3.404077,0.0,0.0,1.262215,0.0,0.0,0.0,0.182327,0.0,0.0,0.0
CDS-825zSG,52.572591,0.0,0.0,21.890148,0.16595,0.0,0.0,10.809595,6.004663,0.0409,1.365853
CDS-88fF3n,231.834454,0.0,0.0,125.34541,0.865444,0.0,0.0,2.782949,2.103587,0.027755,0.250091
CDS-89YsMB,0.032331,0.0,0.0,0.060311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-8Ap7tL,0.5992109999999999,0.0,0.0,0.598761,0.0,0.0,0.0,0.347877,0.080021,0.0,0.0
CDS-8Bzuj3,0.0,0.0,0.0,0.15534900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-8EzWQF,43.806789,0.0,0.0,10.785245,0.148834,0.0,0.0,28.648678,30.87161,0.0,0.13203
CDS-8FPr0D,5.062335999999999,0.0,0.0,2.289711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-8FUfTC,0.032938,0.0,0.0,0.048211,0.0,0.0,0.0,0.0,0.090681,0.0,0.0
CDS-8Fgl8i,78.577141,0.0,0.0,21.251252,0.0,0.0,0.0,10.271129,9.962263,0.025014,5.304414
CDS-8IHCEZ,3.68407,0.0,0.0,0.891465,0.0,0.0,0.0,0.705684,0.406195,0.0,0.0
CDS-8J8KK0,200.69023099999998,0.0,0.0,85.983919,0.0,0.0,0.0,12.940415,13.710707,0.190581,5.609316
CDS-8K6NN5,9.872449,0.0,0.0,5.163804999999999,0.04639,0.0,0.0,0.347456,4.065657,0.0,0.0
CDS-8KvIWP,4.799513,0.0,0.0,1.122593,0.0,0.0,0.757433,0.0,0.502612,0.0,0.0
CDS-8LsrJa,10.013943,0.0,0.0,3.3759210000000004,0.0,0.0,0.0,1.428073,0.814888,0.027874,0.0
CDS-8MC47O,5.771994,0.0,0.0,2.15676,0.0,0.0,0.0,3.493934,9.089717,0.0,0.118078
CDS-8Ppmu3,37.131086,0.0,0.0,14.074940000000002,0.014154,0.031466,0.0,3.738589,6.147328,0.0,4.633792
CDS-8THSoQ,0.37505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314068,0.0,0.0
CDS-8WDe81,6.371665,0.0,0.0,15.839006000000001,0.031513,0.0,0.0,2.276336,1.22503,0.0,0.0
CDS-8YJJRl,3.6538530000000002,0.0,0.0,2.571929,0.0,0.0,0.0,4.575495,4.601369,0.0,0.061456
CDS-8Ypq1G,56.639077,0.0,0.0,11.428384,0.147434,0.0,0.0,3.731036,4.458686,0.0,0.0
CDS-8ataCN,18.511219,0.0,0.0,12.913592,0.0,0.0,35.127159,22.090345,79.493631,0.0,3.019418
CDS-8bQqDb,10.252756,0.0,0.0,3.3210260000000003,0.098166,0.0,3.494648,0.0,3.2062869999999997,0.0,1.372859
CDS-8cbFb3,0.416212,0.0,0.0,1.323042,0.023507,0.0,0.0,0.0,0.16205999999999998,0.0,0.0
CDS-8cg8bA,0.225286,0.0,0.0,0.043898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-8ddvGq,53.0373,0.0,0.0,13.156132,0.0,0.0,3.662332,3.472355,7.670437,0.0,1.255697
CDS-8e0nyQ,36.571013,0.0,0.0,1.277714,0.0,0.0,0.0,3.284868,3.326557,0.0,2.0920259999999997
CDS-8fMkkj,10.755232,0.0,0.0,17.908157,0.0,0.0,0.0,0.0,0.097012,0.0,0.0
CDS-8g4Ukk,73.768215,0.0,0.007586,32.417966,0.019937,0.0,10.186875,2.063286,2.781652,0.0,0.456323
CDS-8gLfmk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-8hnEkI,0.561273,0.0,0.0,0.233772,0.0,0.0,0.0,0.500866,0.636269,0.0,0.068897
CDS-8ix8rC,14.897636,0.0,0.0,8.5212,0.241589,0.430494,0.0,17.576173,23.235549000000002,0.0,2.076634
CDS-8nIRIO,42.959877,0.0,0.0,20.476595,0.018707,0.0,0.0,0.52239,4.900225,0.0,0.8593500000000001
CDS-8o0Boi,38.669468,0.0,0.0,14.885774,0.009048,0.0,7.941583,0.0,17.817077,0.0,3.44672
CDS-8q01nK,2.28076,0.0,0.0,1.8911769999999999,0.022194,0.0,0.0,0.565117,1.5262630000000001,0.0,0.0
CDS-8rXMKM,0.024435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-8rn52o,2.152768,0.0,0.0,2.378847,0.0,0.0,0.0,3.278989,2.337355,0.0,0.171871
CDS-8tvLDJ,243.586829,0.0,0.0,111.56707999999999,0.421944,0.0,0.492411,14.705307,30.661828,0.059315,11.011791
CDS-8vLmQ5,61.360682000000004,0.0,0.0,59.309258,0.241756,0.212953,0.0,15.315958,2.40395,0.0,0.722722
CDS-8vicfH,5.961802,0.0,0.0,2.6527040000000004,0.0,0.11776,0.0,0.381161,1.312008,0.0,3.224763
CDS-8wTTss,60.782759,0.0,0.0,26.988678999999998,0.0,0.089163,0.0,0.0,12.269625,0.0,3.54536
CDS-8xierE,1.9578,0.0,0.0,0.52908,0.0,0.0,0.0,0.0,0.36608300000000005,0.0,0.0
CDS-90r9h9,0.553421,0.0,0.0,0.157509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-91V0CZ,63.814187,0.0,0.0,29.71395,0.124875,0.064562,0.0,56.001727,90.65435500000001,0.065544,5.910914999999999
CDS-93gVKc,15.244364000000001,0.0,0.0,5.523706000000001,0.0,0.0,0.0,1.330322,1.362288,0.0,0.068901
CDS-95sZln,1.517646,0.0,0.0,1.614334,0.031642,0.0,0.0,1.056374,0.337537,0.0,0.0
CDS-95v7ww,7.762526,0.0,0.0,3.5555510000000004,0.0,0.0,0.0,1.733791,1.243059,0.0,0.0
CDS-9DyJSt,1.712365,0.0,0.0,0.6048950000000001,0.0,0.0,0.0,0.715962,1.634288,0.0,0.0
CDS-9GuPUB,64.556862,0.0,0.0,38.230408999999995,0.386446,0.0,0.0,0.0,28.939238,0.046859,8.910779999999999
CDS-9HXF2k,76.696338,0.0,0.0,44.010546999999995,0.0,0.0,4.687202,0.0,4.998734,0.0,0.0
CDS-9HxGa2,0.027879,0.0,0.0,0.073033,0.0,0.0,0.0,0.0,0.105087,0.0,0.0
CDS-9JVCGK,8.000242,0.0,0.0,0.579012,0.0,0.0,0.0,4.331583,4.5541160000000005,0.0,0.13232
CDS-9JVjU5,85.07147,0.0,0.0,36.993971,0.253715,0.0,0.0,0.33747,2.953379,0.0,0.0
CDS-9KYBHI,16.271681,0.0,0.0,11.479974,0.159468,0.0,0.0,10.489127,13.972524,0.0,0.0
CDS-9NJbRY,1.836376,0.0,0.0,3.376761,0.0,0.0,0.0,1.135746,0.536453,0.0,0.069253
CDS-9OQtDV,5.465567,0.0,0.0,14.206717999999999,0.133595,0.0,0.0,0.0,1.366526,0.0,1.9822
CDS-9Pf77t,150.81787799999998,0.0,0.0,75.12322499999999,0.330797,0.730488,0.0,0.0,35.377514999999995,0.263635,7.756466
CDS-9VOCT5,0.03386,0.0,0.00992,0.011041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-9YdbuB,16.393156,0.0,0.0,16.635199999999998,0.0,0.0,0.0,0.0,9.963534,0.0,1.519996
CDS-9aOthX,26.707705,0.0,0.0,22.163706,0.0,0.215565,0.0,20.586867,29.204663,0.0,4.178663
CDS-9bfRYB,96.763685,0.0,0.0,39.625388,0.0,0.600405,0.0,4.260649,19.922696000000002,0.0,5.5670090000000005
CDS-9dTo0d,0.811118,0.0,0.0,0.525633,0.0,0.0,0.0,1.45102,0.517265,0.0,0.0
CDS-9dZaei,5.354906,0.0,0.0,5.900544,0.0,0.0,0.0,6.767651,7.02091,0.0,0.0
CDS-9ebWUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-9fG2bm,45.377337,0.0,0.0,23.339007,0.508879,0.0,0.0,1.578069,22.056525,0.0,3.8914910000000003
CDS-9g7mMx,43.94867,0.0,0.0,49.475647,0.046737,0.0,0.0,0.0,37.836735,0.132409,0.7197910000000001
CDS-9iPYAr,17.303611,0.0,0.014716,12.397863000000001,0.0,0.0,2.211852,0.243387,0.45108899999999996,0.0,0.0
CDS-9iqJII,0.012202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-9kQynY,15.49075,0.0,0.0,11.537930999999999,0.446134,0.0,0.0,1.278347,2.537832,0.0,0.0
CDS-9mc9ZP,0.386717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-9nHVRz,240.220673,0.0,0.0,47.642583,0.059796,0.0,0.0,32.737164,13.447546,0.0,1.3006829999999998
CDS-9oUrJH,8.379337,0.0,0.0,7.126855999999999,0.025988,0.0,0.0,0.0,0.716104,0.0,0.0
CDS-9wFi5g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-9ybvcK,0.014106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-9z4vOD,8.514531999999999,0.0,0.0,4.792294,0.014394,0.0,0.0,0.0,4.040983000000001,0.0,0.0
CDS-9zmEx2,1.6703359999999998,0.0,0.0,1.1540979999999998,0.0,0.0,0.0,0.225012,0.311202,0.0,0.0
CDS-A1olAT,0.852631,0.0,0.0,0.698166,0.0,0.0,0.0,0.098085,0.0,0.0,0.0
CDS-A3FKkV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-A4yfL3,3.0015810000000003,0.0,0.0,1.3159470000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-A5Avlf,0.587447,0.0,0.0,0.052886999999999997,0.0,0.0,0.0,0.0,0.114009,0.0,0.0
CDS-A6GSeQ,0.120756,0.0,0.0,0.14240899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-A6LeC4,8.544533,0.0,0.0,9.856186000000001,0.1201,0.0,0.0,3.789585,2.616317,0.0,0.27588
CDS-AB2sMZ,0.340227,0.0,0.0,0.205922,0.0,0.0,0.0,0.0,0.174485,0.0,0.0
CDS-ABH0uZ,6.201739,0.0,0.0,1.874342,0.0,0.0,0.0,0.0,1.149501,0.0,0.0
CDS-AD0uM9,3.711113,0.0,0.0,1.609453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-AEGnhD,22.482264999999998,0.0,0.0,7.1777750000000005,0.009833,0.0,0.0,0.339953,3.263029,0.0,0.143365
CDS-AExPJi,0.743896,0.0,0.0,0.455401,0.0,0.0,0.0,0.457325,0.0,0.0,0.0
CDS-AGXTzS,2.730071,0.0,0.0,1.048158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-AH0pwj,0.119412,0.0,0.0,0.014647,0.0,0.0,0.0,0.0,0.034448,0.0,0.0
CDS-AJxfOa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-AMJEUZ,82.27833500000001,0.0,0.0,41.625163,0.0,0.0,0.0,4.98116,1.536473,0.0,0.525195
CDS-AOBEjU,26.417672,0.0,0.0,9.416075000000001,0.094032,0.0,0.0,2.55047,6.706877,0.0,0.0
CDS-AVB9R1,12.659506,0.0,0.0,12.813033,0.0,0.0,0.0,5.044492,5.602017,0.0,0.0
CDS-AVK2Vf,78.670579,0.0,0.0,22.403202999999998,0.025439,0.0,9.738055,0.0,23.782774,0.0,8.599641
CDS-AX4hy9,343.91907399999997,0.0,0.0,174.093177,0.0704,0.0,10.366125,1.593457,1.524343,0.0,0.322957
CDS-AYLkFW,8.579649999999999,0.0,0.0,8.516605,0.0,0.0,0.0,7.297425,7.143465,0.0,0.853653
CDS-Abrr9I,16.458275999999998,0.0,0.102719,9.782842,0.0,0.304722,0.0,25.567234,20.578255,0.0,3.493406
CDS-Ac5EHV,0.9955309999999999,0.0,0.0,1.104852,0.019216,0.0,0.0,0.079483,0.441904,0.0,0.0
CDS-Actxtc,1.407543,0.0,0.0,0.868145,0.0,0.0,0.0,0.0,0.765382,0.0,0.0
CDS-AdoIfO,2.7357709999999997,0.0,0.0,2.936082,0.0,0.0,0.0,0.0,2.286078,0.0,0.0
CDS-AeysSv,95.08708999999999,0.0,0.0,44.520610000000005,0.0,0.0,0.0,4.760968,12.232008,0.032703,6.510756
CDS-AiPpwY,109.865283,0.0,0.0,66.89394,0.782541,0.0,0.0,53.579645,43.499606,0.066358,3.852765
CDS-AifLUL,34.483323,0.0,0.0,10.818686999999999,0.0,0.0,7.349379,0.577066,8.064309,0.0,2.164102
CDS-AjF4B0,0.213374,0.0,0.094459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-AksNNo,2.929564,0.0,0.0,0.805811,0.0,0.0,0.0,1.97817,1.412448,0.0,0.0
CDS-AlMMvF,26.715333,0.0,0.0,6.161446,0.0,0.0,0.0,22.843086,26.745766,0.0,5.0107230000000005
CDS-AmId77,19.986738000000003,0.0,0.0,7.983607,0.14783,0.0,0.0,1.03558,12.216563,0.0,0.374172
CDS-Ams5Wo,21.781472,0.0,0.0,8.241238,0.0,0.0,0.0,0.0,2.402267,0.0,0.0
CDS-Apbvg2,101.881171,0.0,0.0,36.566201,0.0,0.0,3.587592,0.443454,25.510678,0.0,8.863571
CDS-AqUqd1,14.927531,0.0,0.0,13.023786999999999,0.0,0.0,0.0,11.178855,21.641075999999998,0.0,1.511708
CDS-ArbhES,168.952494,0.0,0.0,50.411198,0.313014,0.695938,7.131488,10.640701,34.101562,0.086651,20.930699999999998
CDS-AruIa1,22.734852,0.0,0.0,11.563007999999998,0.169419,0.095343,0.0,1.948799,3.220631,0.0,0.541214
CDS-AsCn4o,176.563629,0.0,0.0,62.034312,0.119022,0.039313,0.0,22.135179,32.067240999999996,0.104232,12.622081
CDS-AsU97m,32.953763,0.0,0.022795,2.571737,0.0,0.0,4.134288,0.0,18.041240000000002,0.0,0.0
CDS-AtOnBN,1.270204,0.0,0.0,1.325273,0.0,0.0,0.0,0.72699,0.370268,0.0,0.092825
CDS-Au3nVM,25.314863,0.0,0.0,8.188025,0.0,0.103618,0.0,15.920903,27.750872,0.054394,1.5807520000000002
CDS-Av8AIN,0.339997,0.0,0.0,0.08267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-B0B1PI,0.92306,0.0,0.0,0.462299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-B1qsVz,76.663252,0.0,0.0092,35.61318,0.0,0.593724,4.284378,3.3919,11.858265999999999,0.062981,22.665813
CDS-B40uPr,74.35606,0.0,0.0,39.746025,0.217318,0.0,0.0,0.0,5.984638,0.019939,0.106264
CDS-B4Vs1a,88.165322,0.0,0.0,39.394314,0.0,0.0,0.0,3.452361,4.691771,0.0,4.10117
CDS-B6eaXd,26.325027,0.0,0.0,11.847093,0.024105,0.0,0.0,0.843071,12.376884,0.0,0.0
CDS-B8Y5XE,30.249046000000003,0.0,0.0,10.268638,0.0,0.0,0.0,13.521521,32.916506,0.0,4.061442
CDS-B8floZ,28.6143,0.0,0.0,12.769962000000001,0.0,0.0,0.0,0.486685,0.120155,0.0,0.0
CDS-BDKhU5,15.618778,0.0,0.0,2.389859,0.0,0.0,0.0,8.68419,19.978148,0.037815,0.733401
CDS-BE834k,10.551522,0.0,0.016534,5.876525,0.0,0.0,0.0,7.752486,7.108444,0.025896,0.42933299999999996
CDS-BEApHP,21.484042,0.0,0.0,6.8631150000000005,0.0,0.0,0.0,0.883502,4.053423,0.0,1.725519
CDS-BGNY23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027146,0.0,0.0,0.0
CDS-BGoncF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-BGtR3X,98.914319,0.0,0.0,25.912276,0.051537,0.0,0.0,7.054858,4.620146,0.0,0.474842
CDS-BHVzKg,51.72837,0.0,0.0,16.435792000000003,0.0,0.0,0.0,5.425192,18.338347,0.0,5.223244
CDS-BI6Xpp,5.190043000000001,0.0,0.0,2.992578,0.0,0.0,0.0,0.0,0.170702,0.0,0.0
CDS-BIDi4A,0.175127,0.0,0.0,0.047565,0.0,0.0,0.0,0.0,0.114957,0.0,0.0
CDS-BIU280,15.85965,0.0,0.0,6.871629,0.0,0.0,0.0,0.0,0.989391,0.0,0.0
CDS-BMw9jT,31.44,0.0,0.0,5.508694,0.106114,0.0,0.0,2.887228,2.465523,0.0,0.642962
CDS-BOefnF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-BP6sAA,0.03549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049517,0.0,0.0
CDS-BPHE0X,2.169205,0.0,0.0,0.5845560000000001,0.0,0.0,0.862961,0.315824,0.0,0.0,0.0
CDS-BTXzHK,20.420115,0.0,0.0,12.127763999999999,0.023644,0.0,0.0,1.034881,2.010448,0.0,0.059324
CDS-BU8Cp8,30.229571,0.0,0.0,14.412170999999999,0.211107,0.0,0.0,0.46232,14.523545000000002,0.0,0.0
CDS-BWtpKZ,3.74221,0.0,0.0,4.035292,0.0,0.0,0.0,0.41318,0.818849,0.0,0.0
CDS-BY0dgS,5.977142,0.0,0.0,2.224236,0.0,0.0,0.0,4.118664,4.635838,0.0,0.0
CDS-BYeKfi,0.8826499999999999,0.0,0.0,0.58158,0.014968,0.0,0.0,0.0,0.356353,0.0,0.0
CDS-BaWl4D,0.11083,0.0,0.0,0.026261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-Bagx2l,0.795231,0.0,0.0,0.318842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-Bc2lEg,34.416682,0.0,0.0,23.926724,0.0568,0.0,0.0,0.0,7.385365,0.0,0.061211
